4.249999999999988454e+00,0.000000000000000000e+00
4.274999999999987921e+00,0.000000000000000000e+00
4.299999999999988276e+00,0.000000000000000000e+00
4.324999999999988631e+00,6.501988221623064995e+09
4.349999999999988098e+00,4.136486874767539551e+12
4.374999999999987566e+00,2.016507971723069375e+14
4.399999999999987921e+00,5.060202016806961250e+14
4.424999999999988276e+00,1.170853495018080750e+15
4.449999999999987743e+00,2.492207797377529000e+15
4.474999999999987210e+00,4.349733455962870500e+15
4.499999999999987566e+00,6.822043877947086000e+15
4.524999999999987921e+00,6.568641740509725000e+15
4.549999999999987388e+00,7.778519805897688000e+15
4.574999999999986855e+00,9.096766099080174000e+15
4.599999999999987210e+00,1.021680046168772000e+16
4.624999999999987566e+00,1.036691724051168400e+16
4.649999999999987033e+00,1.088218245401353200e+16
4.674999999999986500e+00,1.046712999069797600e+16
4.699999999999986855e+00,1.166602155074407000e+16
4.724999999999987210e+00,1.137196533519378800e+16
4.749999999999986677e+00,1.221238060228409400e+16
4.774999999999986144e+00,1.163365538832287000e+16
4.799999999999986500e+00,1.158918052673167200e+16
4.824999999999986855e+00,1.130299438524796200e+16
4.849999999999986322e+00,1.095883078717707800e+16
4.874999999999985789e+00,1.347233133730832600e+16
4.899999999999986144e+00,1.103340910403317400e+16
4.924999999999986500e+00,1.397379096657188800e+16
4.949999999999985967e+00,9.439354560193120000e+15
4.974999999999985434e+00,1.224601305353292400e+16
4.999999999999985789e+00,1.253215009976482600e+16
5.024999999999986144e+00,7.890345570117921000e+15
5.049999999999985612e+00,1.551038560019874400e+16
5.074999999999985079e+00,1.199697064435391800e+16
5.099999999999985434e+00,9.956735553224416000e+15
5.124999999999985789e+00,1.032276863153668600e+16
5.149999999999985256e+00,6.061251324330500000e+15
5.174999999999984723e+00,1.261557346126465200e+16
5.199999999999985079e+00,4.807981926687665000e+15
5.224999999999985434e+00,3.833873382540334500e+15
5.249999999999984901e+00,7.140725112303519000e+15
5.274999999999984368e+00,5.840337891218284000e+15
5.299999999999984723e+00,4.664795186564034000e+15
5.324999999999985079e+00,9.326311519249132000e+15
5.349999999999984546e+00,2.389421331150374500e+15
5.374999999999984013e+00,4.406541523641953000e+15
5.399999999999984368e+00,4.931587676558203000e+15
5.424999999999984723e+00,5.008929311217743125e+14
5.449999999999984190e+00,5.920403588323386250e+14
5.474999999999983658e+00,3.923375749840744375e+14
5.499999999999984013e+00,2.743182419842505000e+15
5.524999999999984368e+00,8.304598241915938750e+14
5.549999999999983835e+00,2.373409930810255312e+14
5.574999999999983302e+00,1.867922595047810547e+13
5.599999999999983658e+00,9.580439931363023438e+13
5.624999999999984013e+00,1.018876383422538867e+13
5.649999999999983480e+00,3.729868611555225586e+12
5.674999999999982947e+00,4.808634465894206055e+12
5.699999999999983302e+00,1.408809616498506592e+12
5.724999999999983658e+00,2.283110429499486542e+10
5.749999999999983125e+00,0.000000000000000000e+00
5.774999999999982592e+00,7.786603423928078613e+11
5.799999999999982947e+00,2.819403669252229004e+12
5.824999999999983302e+00,8.199699529453460693e+09
5.849999999999982769e+00,4.770954487047068596e+09
5.874999999999982236e+00,0.000000000000000000e+00
5.899999999999982592e+00,0.000000000000000000e+00
5.924999999999982947e+00,0.000000000000000000e+00
5.949999999999982414e+00,0.000000000000000000e+00
5.974999999999981881e+00,0.000000000000000000e+00
5.999999999999982236e+00,8.820871247264300585e+08
6.024999999999982592e+00,1.793608376923014879e+09
6.049999999999982059e+00,0.000000000000000000e+00
6.074999999999981526e+00,0.000000000000000000e+00
6.099999999999981881e+00,4.706487183535655141e+08
6.124999999999982236e+00,2.103715098185089874e+10
6.149999999999981704e+00,9.712194566000610352e+09
6.174999999999981171e+00,1.479376350074748516e+09
6.199999999999981526e+00,6.723903923825368652e+11
6.224999999999981881e+00,1.081697791124375000e+13
6.249999999999981348e+00,6.029891429214103906e+13
6.274999999999980815e+00,2.807119693658645312e+13
6.299999999999981171e+00,5.642051101189617188e+13
6.324999999999981526e+00,1.223347155343559961e+13
6.349999999999980993e+00,1.529576468479641342e+10
6.374999999999980460e+00,0.000000000000000000e+00
6.399999999999980815e+00,0.000000000000000000e+00
6.424999999999981171e+00,0.000000000000000000e+00
6.449999999999980638e+00,0.000000000000000000e+00
6.474999999999980105e+00,0.000000000000000000e+00
6.499999999999980460e+00,0.000000000000000000e+00
6.524999999999980815e+00,0.000000000000000000e+00
6.549999999999980282e+00,0.000000000000000000e+00
6.574999999999979750e+00,0.000000000000000000e+00
6.599999999999980105e+00,0.000000000000000000e+00
6.624999999999980460e+00,0.000000000000000000e+00
6.649999999999979927e+00,0.000000000000000000e+00
6.674999999999979394e+00,6.464136969211972952e+08
6.699999999999979750e+00,2.616547943390090942e+09
6.724999999999980105e+00,2.440269498986146484e+12
6.749999999999979572e+00,7.384741828693731445e+12
6.774999999999979039e+00,1.936364942229343018e+12
6.799999999999979394e+00,2.287881400319024048e+11
6.824999999999979750e+00,2.001887769680990295e+11
6.849999999999979217e+00,8.544726203232815552e+10
6.874999999999978684e+00,1.237000805321006592e+12
6.899999999999979039e+00,1.918270583122349609e+13
6.924999999999979394e+00,5.215321777015076875e+14
6.949999999999978861e+00,1.709106553467645000e+14
6.974999999999978328e+00,2.108994937714664795e+12
6.999999999999978684e+00,1.144846195397969531e+14
7.024999999999979039e+00,7.302977766427981250e+13
7.049999999999978506e+00,7.191286074840310938e+13
7.074999999999977973e+00,1.380118956583547000e+15
7.099999999999978328e+00,2.417100334702060000e+15
7.124999999999978684e+00,6.026095445974957500e+14
7.149999999999978151e+00,1.292476003668250938e+14
7.174999999999977618e+00,1.900995626986179375e+14
7.199999999999977973e+00,4.784157363159375000e+14
7.224999999999978328e+00,7.006214945000715000e+15
7.249999999999977796e+00,5.504829054406907000e+15
7.274999999999977263e+00,1.015416372667402625e+15
7.299999999999977618e+00,3.902388788763914000e+15
7.324999999999977973e+00,6.181734335083494000e+15
7.349999999999977440e+00,5.300311469030241000e+15
7.374999999999976907e+00,1.589503632013226400e+16
7.399999999999977263e+00,2.370745524483133200e+16
7.424999999999977618e+00,3.004823972243056000e+16
7.449999999999977085e+00,1.740640702427018600e+16
7.474999999999976552e+00,5.438147572395398000e+15
7.499999999999976907e+00,3.393093932523574000e+16
7.524999999999977263e+00,4.320768306770569600e+16
7.549999999999976730e+00,4.282578152341330400e+16
7.574999999999976197e+00,1.137597543831502800e+16
7.599999999999976552e+00,7.686503186433756000e+15
7.624999999999976907e+00,2.822934520354289600e+16
7.649999999999976374e+00,3.512242695445215200e+16
7.674999999999975842e+00,5.255187995757024800e+16
7.699999999999976197e+00,5.976366624362650400e+16
7.724999999999976552e+00,6.001387830965134400e+16
7.749999999999976019e+00,4.821562331708002400e+16
7.774999999999975486e+00,4.495447518380587200e+16
7.799999999999975842e+00,6.178718321604491200e+16
7.824999999999976197e+00,7.216396077980451200e+16
7.849999999999975664e+00,5.451260919397459200e+16
7.874999999999975131e+00,2.142160816028757200e+16
7.899999999999975486e+00,4.357077144253855200e+16
7.924999999999975842e+00,5.083575354954632000e+16
7.949999999999975309e+00,6.451230974816600000e+16
7.974999999999974776e+00,8.412818517484768000e+16
7.999999999999975131e+00,8.860378738415116800e+16
8.024999999999975486e+00,7.706647596261440000e+16
8.049999999999975842e+00,7.521283796051280000e+16
8.074999999999974420e+00,9.011650633641518400e+16
8.099999999999974776e+00,9.930435853173059200e+16
8.124999999999975131e+00,1.008785405564535680e+17
8.149999999999973710e+00,8.258418794471232000e+16
8.174999999999974065e+00,8.327964440300195200e+16
8.199999999999974420e+00,8.851315127687180800e+16
8.224999999999974776e+00,9.646203425796264000e+16
8.249999999999975131e+00,7.197622524661242400e+16
8.274999999999973710e+00,9.987669886589974400e+16
8.299999999999974065e+00,1.061176502992273280e+17
8.324999999999974420e+00,1.046790512906508480e+17
8.349999999999972999e+00,9.090667723870720000e+16
8.374999999999973355e+00,1.075555873723292960e+17
8.399999999999973710e+00,1.059904301307083200e+17
8.424999999999974065e+00,8.515338817466915200e+16
8.449999999999974420e+00,1.079787188597154880e+17
8.474999999999972999e+00,1.098024231370919040e+17
8.499999999999973355e+00,9.583963456215668800e+16
8.524999999999973710e+00,9.199952182261124800e+16
8.549999999999972289e+00,1.122287965916070080e+17
8.574999999999972644e+00,1.023069712582200000e+17
8.599999999999972999e+00,1.098008563975521440e+17
8.624999999999973355e+00,1.149979778697050720e+17
8.649999999999973710e+00,1.151993066001123840e+17
8.674999999999972289e+00,1.067604084109606400e+17
8.699999999999972644e+00,1.065336763187292000e+17
8.724999999999972999e+00,1.159875375952222080e+17
8.749999999999971578e+00,1.172400192674455360e+17
8.774999999999971934e+00,1.150302605855157920e+17
8.799999999999972289e+00,9.200765162559280000e+16
8.824999999999972644e+00,1.142960549898230560e+17
8.849999999999972999e+00,1.196603505720169120e+17
8.874999999999971578e+00,1.203201615216742720e+17
8.899999999999971934e+00,1.176048077368945120e+17
8.924999999999972289e+00,1.089105000065649760e+17
8.949999999999970868e+00,1.208923794488780480e+17
8.974999999999971223e+00,1.201586635654287360e+17
8.999999999999971578e+00,1.166064705817881760e+17
9.024999999999971934e+00,1.149157042710509440e+17
9.049999999999972289e+00,1.186566186990025760e+17
9.074999999999970868e+00,1.176835776991498240e+17
9.099999999999971223e+00,1.188363264805680000e+17
9.124999999999971578e+00,1.247830633397281920e+17
9.149999999999970157e+00,1.224403283350622080e+17
9.174999999999970512e+00,1.209427481350167840e+17
9.199999999999970868e+00,1.250370351607447040e+17
9.224999999999971223e+00,1.252221030072874400e+17
9.249999999999971578e+00,1.253665087749227040e+17
9.274999999999970157e+00,1.260041581108394240e+17
9.299999999999970512e+00,1.224411055713483360e+17
9.324999999999970868e+00,1.238811066711120160e+17
9.349999999999969447e+00,1.273893392677695040e+17
9.374999999999969802e+00,1.181988535797021760e+17
9.399999999999970157e+00,1.243374039556090880e+17
9.424999999999970512e+00,1.260955910671531680e+17
9.449999999999970868e+00,1.265568251828361600e+17
9.474999999999969447e+00,1.267615153543015520e+17
9.499999999999969802e+00,1.275873405764798880e+17
9.524999999999970157e+00,1.267461996576133120e+17
9.549999999999968736e+00,1.294906573222645120e+17
9.574999999999969091e+00,1.306533415037950080e+17
9.599999999999969447e+00,1.304265389763999200e+17
9.624999999999969802e+00,1.297749392512979040e+17
9.649999999999970157e+00,1.316133896308752160e+17
9.674999999999968736e+00,1.317701016702532480e+17
9.699999999999969091e+00,1.302899289032243200e+17
9.724999999999969447e+00,1.292284839126797280e+17
9.749999999999968026e+00,1.331033007175327680e+17
9.774999999999968381e+00,1.336082165871219040e+17
9.799999999999968736e+00,1.336795704144461920e+17
9.824999999999969091e+00,1.317949318151465280e+17
9.849999999999969447e+00,1.317374321346113440e+17
9.874999999999968026e+00,1.322083714302985600e+17
9.899999999999968381e+00,1.324650543646421760e+17
9.924999999999968736e+00,1.359051564326223200e+17
9.949999999999967315e+00,1.361522605263695520e+17
9.974999999999967670e+00,1.365641227954165920e+17
9.999999999999968026e+00,1.360047945484770400e+17
1.002499999999996838e+01,1.371726680616928000e+17
1.004999999999996874e+01,1.378842096646528800e+17
1.007499999999996732e+01,1.381579113551229760e+17
1.009999999999996767e+01,1.383025799411598560e+17
1.012499999999996803e+01,1.386123827567225440e+17
1.014999999999996660e+01,1.386009081945144000e+17
1.017499999999996696e+01,1.384643210876265120e+17
1.019999999999996732e+01,1.386774610713726080e+17
1.022499999999996767e+01,1.376187592388376640e+17
1.024999999999996803e+01,1.355344638434261920e+17
1.027499999999996660e+01,1.369131837933092000e+17
1.029999999999996696e+01,1.378526973428917760e+17
1.032499999999996732e+01,1.394710953115202560e+17
1.034999999999996589e+01,1.393034637628088160e+17
1.037499999999996625e+01,1.407105893764099680e+17
1.039999999999996660e+01,1.408552275437572320e+17
1.042499999999996696e+01,1.404360242860939840e+17
1.044999999999996732e+01,1.405086536725702560e+17
1.047499999999996589e+01,1.388992300178349120e+17
1.049999999999996625e+01,1.398854794710264480e+17
1.052499999999996660e+01,1.404759191476767840e+17
1.054999999999996518e+01,1.347520592529127840e+17
1.057499999999996554e+01,1.408807546798724320e+17
1.059999999999996589e+01,1.417116836008691520e+17
1.062499999999996625e+01,1.413968558111927520e+17
1.064999999999996660e+01,1.424203463468230880e+17
1.067499999999996518e+01,1.426400665597959520e+17
1.069999999999996554e+01,1.429468593388041120e+17
1.072499999999996589e+01,1.430639165538217760e+17
1.074999999999996447e+01,1.430149958924506240e+17
1.077499999999996483e+01,1.431230105320761120e+17
1.079999999999996518e+01,1.411458066941391040e+17
1.082499999999996554e+01,1.405731054503144800e+17
1.084999999999996589e+01,1.377854606080260320e+17
1.087499999999996447e+01,1.433068858599420160e+17
1.089999999999996483e+01,1.433273859241964320e+17
1.092499999999996518e+01,1.438451829661809120e+17
1.094999999999996376e+01,1.436451022592710240e+17
1.097499999999996412e+01,1.434121995100386240e+17
1.099999999999996447e+01,1.337691714581480800e+17
1.102499999999996483e+01,1.417672899800482560e+17
1.104999999999996518e+01,1.434810503260904640e+17
1.107499999999996376e+01,1.450595033818075200e+17
1.109999999999996412e+01,1.452420514115422080e+17
1.112499999999996447e+01,1.449516146385781760e+17
1.114999999999996305e+01,1.448969374944724800e+17
1.117499999999996341e+01,1.454786400631937280e+17
1.119999999999996376e+01,1.453693569294914240e+17
1.122499999999996412e+01,1.434224806977672000e+17
1.124999999999996447e+01,1.412427220965931200e+17
1.127499999999996305e+01,1.377740901293695040e+17
1.129999999999996341e+01,1.427227149564003520e+17
1.132499999999996376e+01,1.422690238006941280e+17
1.134999999999996234e+01,1.444363291497814720e+17
1.137499999999996270e+01,1.412900019750927520e+17
1.139999999999996305e+01,1.450283693557286720e+17
1.142499999999996341e+01,1.460731807936751360e+17
1.144999999999996376e+01,1.458534028522463040e+17
1.147499999999996234e+01,1.386346082680779360e+17
1.149999999999996270e+01,1.439203142630425920e+17
1.152499999999996305e+01,1.461586697556334080e+17
1.154999999999996163e+01,1.412185439134999360e+17
1.157499999999996199e+01,1.428719142679045440e+17
1.159999999999996234e+01,1.463799506575192000e+17
1.162499999999996270e+01,1.454863540737475200e+17
1.164999999999996305e+01,1.453632230771698240e+17
1.167499999999996163e+01,1.440738873417767040e+17
1.169999999999996199e+01,1.334425211598393760e+17
1.172499999999996234e+01,1.239810879132326560e+17
1.174999999999996092e+01,1.339202971323069760e+17
1.177499999999996128e+01,1.387548942735889760e+17
1.179999999999996163e+01,1.459896071887589440e+17
1.182499999999996199e+01,1.462924964081705920e+17
1.184999999999996234e+01,1.463490180848771840e+17
1.187499999999996092e+01,1.447294885519827520e+17
1.189999999999996128e+01,1.348509213930224800e+17
1.192499999999996163e+01,1.432548199996575040e+17
1.194999999999996021e+01,1.455017286434513280e+17
1.197499999999996056e+01,1.455260959477775680e+17
1.199999999999996092e+01,1.464439915611714560e+17
1.202499999999996128e+01,1.463931386699509760e+17
1.204999999999996163e+01,1.458489249455574400e+17
1.207499999999996021e+01,1.367852760620451040e+17
1.209999999999996056e+01,1.418223724150138080e+17
1.212499999999996092e+01,1.424480239322890560e+17
1.214999999999995950e+01,1.459457075126345280e+17
1.217499999999995985e+01,1.461429101107695360e+17
1.219999999999996021e+01,1.460076199035698240e+17
1.222499999999996056e+01,1.459316255065079360e+17
1.224999999999996092e+01,1.430039533715150400e+17
1.227499999999995950e+01,1.293767198425331520e+17
1.229999999999995985e+01,1.396273039000633760e+17
1.232499999999996021e+01,1.451216098150681920e+17
1.234999999999995879e+01,1.435611208810632000e+17
1.237499999999995914e+01,1.311008033997090400e+17
1.239999999999995950e+01,1.405096062014471360e+17
1.242499999999995985e+01,1.352422752785046400e+17
1.244999999999996021e+01,1.203197719631906720e+17
1.247499999999995879e+01,1.401346695191749920e+17
1.249999999999995914e+01,1.251508404115158720e+17
1.252499999999995950e+01,9.851443027086681600e+16
1.254999999999995808e+01,1.128174573386032320e+17
1.257499999999995843e+01,1.114267212759835520e+17
1.259999999999995879e+01,1.220850036623028160e+17
1.262499999999995914e+01,1.330511169866420480e+17
1.264999999999995950e+01,1.415797404782360320e+17
1.267499999999995808e+01,1.441316010963060480e+17
1.269999999999995843e+01,1.435459359438926880e+17
1.272499999999995879e+01,1.375291085005979200e+17
1.274999999999995737e+01,1.136701053680898240e+17
1.277499999999995772e+01,1.352689091799018400e+17
1.279999999999995808e+01,1.421870035947305440e+17
1.282499999999995843e+01,1.331064083540058880e+17
1.284999999999995879e+01,1.263097456363573440e+17
1.287499999999995737e+01,1.041204650780376960e+17
1.289999999999995772e+01,1.287625212963451200e+17
1.292499999999995808e+01,1.406674257594380320e+17
1.294999999999995666e+01,1.414665485254376960e+17
1.297499999999995701e+01,1.320724721600204320e+17
1.299999999999995737e+01,1.230527984477940960e+17
1.302499999999995772e+01,1.353498871811366560e+17
1.304999999999995808e+01,1.372754169169828160e+17
1.307499999999995666e+01,1.383671503273119840e+17
1.309999999999995701e+01,1.376834522205075840e+17
1.312499999999995737e+01,1.349742027533542080e+17
1.314999999999995595e+01,1.333602866860672640e+17
1.317499999999995630e+01,1.302916724230096000e+17
1.319999999999995666e+01,1.289291058807164800e+17
1.322499999999995701e+01,1.091623745783605760e+17
1.324999999999995737e+01,8.999826748121108800e+16
1.327499999999995595e+01,9.871238893583353600e+16
1.329999999999995630e+01,1.065259320957952800e+17
1.332499999999995666e+01,1.042444602041858240e+17
1.334999999999995524e+01,1.051558056584084480e+17
1.337499999999995559e+01,8.220528501595592000e+16
1.339999999999995595e+01,1.030474192240124480e+17
1.342499999999995630e+01,6.590896222414249600e+16
1.344999999999995666e+01,8.206472225647558400e+16
1.347499999999995524e+01,5.422026459041570400e+16
1.349999999999995559e+01,4.721112569600322400e+16
1.352499999999995595e+01,7.509920291270704000e+16
1.354999999999995453e+01,7.461647401055244800e+16
1.357499999999995488e+01,8.907602011852542400e+16
1.359999999999995524e+01,7.005549755055041600e+16
1.362499999999995559e+01,8.832368065261092800e+16
1.364999999999995595e+01,6.754112410009504800e+16
1.367499999999995453e+01,5.797806980977368800e+16
1.369999999999995488e+01,5.381309578610856800e+16
1.372499999999995524e+01,7.322397764596670400e+16
1.374999999999995381e+01,8.529242658697848000e+16
1.377499999999995417e+01,9.816369739865822400e+16
1.379999999999995453e+01,8.654919760666980800e+16
1.382499999999995488e+01,9.592057387130056000e+16
1.384999999999995524e+01,6.627537524840528000e+16
1.387499999999995381e+01,8.701287809078709000e+15
1.389999999999995417e+01,4.373546345822613500e+15
1.392499999999995453e+01,3.270189280301071200e+16
1.394999999999995310e+01,6.031945491043962400e+16
1.397499999999995346e+01,5.684560409317421600e+16
1.399999999999995381e+01,3.598435180292943600e+16
1.402499999999995417e+01,3.767232654154084800e+16
1.404999999999995453e+01,3.703286595159707200e+16
1.407499999999995310e+01,3.123533464582238000e+16
1.409999999999995346e+01,2.847914063356426400e+16
1.412499999999995381e+01,1.804898303256174400e+16
1.414999999999995239e+01,1.122132084416648600e+16
1.417499999999995275e+01,9.192974545347596000e+15
1.419999999999995310e+01,6.427217607801687000e+15
1.422499999999995346e+01,7.173929633408204000e+15
1.424999999999995381e+01,6.033123300437120000e+15
1.427499999999995239e+01,5.072392730821876000e+15
1.429999999999995275e+01,2.601823745478378500e+15
1.432499999999995310e+01,1.540654999598834500e+15
1.434999999999995168e+01,5.976288407894686250e+14
1.437499999999995204e+01,6.690136353263640000e+14
1.439999999999995239e+01,2.752928905601415938e+14
1.442499999999995275e+01,5.957507121663905000e+14
1.444999999999995310e+01,2.059251779297451875e+14
1.447499999999995168e+01,1.448594327309477188e+14
1.449999999999995204e+01,5.086888716284607812e+13
1.452499999999995239e+01,8.669366576772679688e+12
1.454999999999995097e+01,8.238433942510714844e+12
1.457499999999995133e+01,2.581157658076562500e+13
1.459999999999995168e+01,2.027542106741679297e+13
1.462499999999995204e+01,3.613393065992843262e+12
1.464999999999995239e+01,7.842510956923448242e+12
1.467499999999995097e+01,4.624155745799107422e+12
1.469999999999995133e+01,1.673485214912913818e+12
1.472499999999995168e+01,8.949634742540386963e+11
1.474999999999995026e+01,2.332252809545943359e+12
1.477499999999995062e+01,2.229134693335245117e+12
1.479999999999995097e+01,4.927650100187530518e+11
1.482499999999995133e+01,5.959995780620257812e+12
1.484999999999995168e+01,4.971627278258330078e+12
1.487499999999995026e+01,1.622490011000815918e+12
1.489999999999995062e+01,6.022323560403876953e+11
1.492499999999995097e+01,5.715695573525356293e+09
1.494999999999994955e+01,0.000000000000000000e+00
1.497499999999994991e+01,0.000000000000000000e+00
1.499999999999995026e+01,1.424210221764495850e+10
